timestamps,S1_PID_0B_IntakeManiAbsPress
275.81905000000006,45
276.0191,44
276.2191,44
276.41925000000003,43
276.61915,43
276.81910000000005,42
277.01930000000004,41
277.21915,41
277.41920000000005,42
277.6192,42
277.8192,42
278.01920000000007,42
278.2198000000001,43
278.41935,43
278.61965,43
278.81925,43
279.01930000000004,43
279.2193,43
279.41935,43
279.61930000000007,40
279.81935,36
280.01955,31
280.21940000000006,29
280.4195500000001,26
280.61945000000003,24
280.81950000000006,24
281.01965000000007,70
281.21955,94
281.41945,98
281.61945000000003,98
281.81950000000006,98
282.0195,98
282.21965,98
282.4195500000001,99
282.61965,99
282.81955000000005,99
283.01985,99
283.2197,99
283.41970000000003,99
283.6196,98
283.81965,98
284.01975000000004,98
284.21965,98
284.4198,98
284.6197000000001,98
284.8197,98
285.01970000000006,98
285.21985000000006,98
285.41975,98
285.61985000000004,98
285.8199000000001,98
286.01975000000004,98
286.2198000000001,98
286.4198,98
286.62005,93
286.81985,32
287.02,23
287.21985000000006,25
287.4199,26
287.61990000000003,25
287.8199000000001,25
288.0199,26
288.21995000000004,29
288.42100000000005,36
288.62005,42
288.81995000000006,39
289.02,35
289.22005,32
289.4202,39
289.62005,42
289.8202,43
290.02075,42
290.2201,43
290.42015000000004,43
290.62020000000007,42
290.8203500000001,43
291.02025000000003,43
291.2202500000001,45
291.42035,45
291.62030000000004,45
291.8203,45
292.02020000000005,45
292.2202500000001,45
292.62035000000003,43
292.82025,43
293.02025000000003,44
293.22135000000003,46
293.4203,51
293.62030000000004,67
293.82045000000005,75
294.02035,76
294.2205,77
294.42060000000004,77
294.6204,78
294.8206,78
295.0204,79
295.22040000000004,81
295.42060000000004,80
295.62045,80
295.8207,80
296.02045,81
296.22075000000007,81
296.42060000000004,82
296.62065000000007,81
296.8206,81
297.02055000000007,81
297.22080000000005,81
297.42075,81
297.62070000000006,81
297.8212500000001,80
298.02060000000006,79
298.22090000000003,66
298.42075,46
298.62065000000007,40
299.0209500000001,41
299.22090000000003,41
302.62095,22
305.02110000000005,43
305.2211,44
305.42115,60
305.62115000000006,61
305.8212500000001,61
306.02125,57
306.22135000000003,51
306.4212,52
306.6214,54
306.8212,55
307.02125,55
307.22130000000004,55
307.4213,55
307.6214,56
307.82130000000006,56
308.0213,56
308.22165000000007,55
308.4213500000001,54
308.62135,55
308.82155,58
309.0214000000001,60
309.22145,62
309.42145000000005,62
309.62160000000006,75
309.82155,86
310.0218,87
310.2215,88
310.42155,87
310.62160000000006,87
310.8216,86
311.02165,86
311.22165000000007,86
311.4217,71
311.6223,51
311.8216,37
312.02160000000003,29
312.2216000000001,25
312.4217,30
312.6223,38
312.82165,43
313.02165,42
313.22170000000006,42
313.42205,41
313.62170000000003,42
313.8217000000001,44
314.0217,45
314.22175000000004,46
314.4218000000001,45
314.6218,45
314.82180000000005,44
315.0218,44
315.22185,44
315.42185000000006,42
315.62185,38
315.82185000000004,35
316.0218500000001,34
316.2219,33
316.4222,32
316.6219,32
316.8219,31
317.02195000000006,32
317.222,32
317.422,33
317.62200000000007,33
317.822,33
318.02200000000005,33
318.22215000000006,33
318.42205,32
318.62205000000006,32
318.82205,33
319.0221,33
319.22215000000006,33
319.4221,33
319.62235,33
319.82230000000004,33
320.02215,33
337.22339999999997,87
337.4234,83
337.62405,85
337.8234,90
338.0236,89
338.22365,81
338.42359999999996,75
338.62345000000005,80
338.82349999999997,83
339.02355,74
339.22350000000006,70
339.42395,69
339.62455,66
339.82354999999995,64
340.02355,60
340.22360000000003,48
340.42364999999995,29
340.6237,24
340.82394999999997,24
341.02369999999996,24
341.2238,25
341.42375000000004,27
341.6237,27
341.82365000000004,26
342.02380000000005,26
342.2237,26
342.42375000000004,29
342.62375,33
342.82375,80
343.02374999999995,95
343.22400000000005,94
343.424,97
343.6241,98
343.8238,98
344.02405,99
344.22400000000005,98
344.42395,97
344.62390000000005,96
344.82399999999996,96
345.0239,94
345.22395000000006,92
345.42395,89
345.624,86
345.82394999999997,84
346.02395,83
346.22400000000005,83
346.42470000000003,82
346.624,81
346.82405000000006,80
347.02414999999996,78
347.2242,70
347.42505000000006,27
347.62415,23
347.8242,22
348.0241,23
348.22415,26
348.42415000000005,26
348.62415,26
348.82425,26
349.02414999999996,26
349.2242,27
349.42420000000004,25
349.62424999999996,25
349.82444999999996,25
350.02425000000005,29
350.22429999999997,30
350.4244,40
350.62445,63
350.82444999999996,87
351.0254,90
351.22445000000005,90
351.42435,91
351.625,92
351.82435,93
352.02470000000005,93
352.22440000000006,92
352.42454999999995,92
352.62445,92
352.82450000000006,92
353.02445,91
353.22450000000003,90
353.42475,89
353.6246,86
353.82460000000003,85
354.02455,84
354.22465,84
354.42470000000003,83
354.62480000000005,83
354.82475,51
355.02470000000005,24
355.22475,26
355.42465000000004,26
355.62480000000005,25
355.82465,25
356.02464999999995,25
356.2247,27
356.4249,25
356.62480000000005,23
356.82500000000005,25
357.02475000000004,25
357.22490000000005,28
357.42494999999997,35
357.62480000000005,50
357.82489999999996,59
358.0248,58
358.22485000000006,54
358.42595000000006,51
358.62485000000004,51
358.82484999999997,51
359.02485,53
359.22490000000005,55
359.4249,55
359.62495,55
359.82495000000006,55
360.02495,55
360.22505,56
360.42505000000006,57
360.62519999999995,55
360.8251,55
361.02675,58
361.22524999999996,59
361.42505000000006,59
361.62514999999996,59
361.82505000000003,61
362.02509999999995,63
362.2251,65
362.42515000000003,66
362.62514999999996,67
362.82525,68
363.02515000000005,69
363.2252,68
363.42555000000004,67
363.62519999999995,63
363.8252,63
364.02525,63
364.226,64
364.42525,63
364.62525000000005,63
364.82669999999996,62
365.0253,49
365.22535000000005,44
365.42535,44
365.6255,45
365.8256,45
366.02549999999997,46
366.22540000000004,44
366.4257,38
366.62555,28
366.82545000000005,22
367.02545,21
367.2256,22
367.42665,25
367.62595,25
367.82550000000003,27
368.02549999999997,32
368.22565,38
368.42555000000004,44
368.62555,47
368.82574999999997,52
369.02565000000004,58
369.2256,62
369.42584999999997,68
369.6258,74
369.82565,75
370.02565000000004,75
370.22569999999996,75
370.4258,74
370.6258,74
370.82579999999996,74
371.02660000000003,75
371.2259,74
371.427,74
371.62665000000004,74
371.8266,73
372.02585,73
372.22709999999995,73
372.42665,67
372.62660000000005,44
372.8266,33
373.02585,29
373.2259,26
373.4261,23
373.62609999999995,23
373.8261,25
374.02610000000004,28
374.22619999999995,36
374.42615,43
374.62615000000005,42
374.8262,39
375.0262,37
375.22619999999995,35
375.4262,33
375.62620000000004,32
375.82615,32
376.0262,31
376.22619999999995,33
376.4262,36
376.62615000000005,37
376.82615,37
377.02635,36
377.22619999999995,36
