timestamps,S1_PID_11_ThrottlePosition
103.40719999999999,14.11776
103.60714999999999,14.11776
103.80715000000004,14.11776
104.00715000000002,14.11776
104.2074,14.11776
104.40719999999999,14.11776
104.60755,13.7256
104.80815000000001,14.90208
105.0075,14.11776
105.20820000000003,12.94128
105.40735000000001,12.94128
105.60745000000003,12.94128
105.80735000000004,13.7256
106.00850000000003,13.7256
106.20755000000003,14.11776
106.40745000000004,14.11776
106.60745000000003,13.7256
106.80870000000004,13.33344
107.00745,13.7256
107.20750000000004,13.7256
107.40750000000003,13.33344
107.60845,13.33344
107.8089,13.7256
108.0086,13.7256
108.20850000000002,13.33344
108.4074,12.94128
108.60875000000004,13.7256
108.80855000000003,13.33344
109.00855000000001,13.33344
109.20750000000004,12.94128
109.4083,12.94128
109.60750000000002,13.33344
109.80895000000004,12.94128
110.00850000000003,12.54912
110.20835,13.33344
110.40875,13.33344
110.60835000000003,12.94128
128.8089,29.412
129.00895000000003,23.13744
129.20895000000002,27.84336
129.40885000000003,29.019840000000002
129.60895,21.5688
129.8089,21.17664
130.00915000000003,20.784480000000002
130.20935000000003,17.25504
130.40910000000002,15.6864
130.60925000000003,16.86288
130.80905,17.6472
131.00910000000005,18.82368
131.2092,19.21584
131.40905000000004,22.35312
131.60900000000004,24.31392
131.80940000000004,25.09824
132.00935000000004,25.4904
132.20930000000004,25.88256
132.40915,25.4904
132.6103,25.4904
132.80940000000004,25.4904
133.01010000000002,14.509920000000001
133.20915000000002,17.25504
133.40915,16.86288
133.60915,16.07856
133.8093,15.6864
134.00920000000002,15.29424
134.2092,14.509920000000001
134.4092,14.11776
134.60920000000004,15.29424
134.80925000000002,16.47072
135.00925,15.6864
135.20955000000004,23.529600000000002
135.40930000000003,26.66688
135.60930000000002,34.51008
135.80940000000004,33.333600000000004
136.0093,33.72576
136.20935000000003,35.2944
136.40935000000002,36.078720000000004
136.60935,36.47088
136.81015000000002,37.64736
137.0095,38.43168
137.20940000000002,36.078720000000004
137.40950000000004,34.11792
137.60965000000004,32.94144
137.80975,31.764960000000002
138.00945000000002,30.98064
138.20945,31.3728
138.40950000000004,30.98064
138.60950000000003,30.98064
138.80990000000003,30.98064
139.0095,16.47072
139.20955000000004,16.86288
139.4099,16.07856
139.6096,15.29424
139.80985000000004,14.11776
140.00975,14.90208
140.20965,16.47072
140.40975000000003,15.29424
140.60975000000002,14.90208
140.81045,13.7256
141.00975,16.86288
141.20980000000003,18.82368
141.40995000000004,17.25504
141.60995000000003,16.86288
141.80970000000002,18.82368
142.00995,19.608
142.20985000000002,18.82368
142.40985,19.21584
142.60975000000002,19.608
142.8098,19.608
143.00980000000004,20.00016
143.20995,20.00016
143.4099,20.00016
143.60990000000004,20.00016
143.80990000000003,18.82368
144.00995,20.39232
144.21005000000002,20.784480000000002
144.41005,20.39232
144.61075,20.784480000000002
144.81010000000003,20.39232
145.01010000000002,20.784480000000002
145.20995,20.39232
145.41130000000004,20.784480000000002
145.61,20.784480000000002
145.81,21.17664
146.01030000000003,20.784480000000002
146.2101,18.43152
146.4101,12.54912
146.61005,15.6864
146.81005000000005,15.29424
147.01005000000004,14.90208
147.2101,14.11776
147.4101,12.15696
147.61015000000003,13.33344
147.81010000000003,15.29424
148.01010000000002,16.07856
148.21015,16.07856
148.41020000000003,15.6864
148.6103,17.25504
148.8102,17.6472
149.01140000000004,17.25504
149.21025000000003,17.25504
149.41025000000002,17.6472
149.61025,17.6472
149.81025,17.6472
150.01030000000003,17.6472
150.21030000000002,18.039360000000002
150.41035,18.039360000000002
150.61055000000005,18.039360000000002
150.81050000000005,18.039360000000002
151.01045,18.039360000000002
151.21055,18.039360000000002
151.41060000000004,18.43152
151.61040000000003,18.43152
151.81040000000002,16.86288
152.0104,16.47072
152.21065000000004,13.7256
152.41045000000003,14.90208
152.61045000000001,15.29424
152.81050000000005,16.47072
153.01050000000004,16.07856
153.21050000000002,16.07856
153.4105,16.07856
153.61055000000005,16.07856
153.81055000000003,16.07856
154.01055000000002,16.07856
154.2106,16.07856
154.41070000000002,16.07856
154.6107,16.07856
154.81060000000002,16.07856
155.0106,16.07856
155.21075000000002,16.07856
155.41065000000003,16.07856
155.6107,16.07856
155.81065,16.07856
156.0109,16.07856
156.21070000000003,16.07856
156.41075,16.07856
156.61085000000003,16.07856
156.81075000000004,16.07856
157.01075000000003,16.07856
157.2108,16.07856
157.4108,16.07856
157.61080000000004,16.07856
157.81080000000003,16.07856
158.01085,16.07856
158.211,16.07856
158.41090000000003,16.07856
158.61085000000003,16.07856
158.81095000000005,16.07856
159.0109,16.07856
159.21120000000002,16.07856
159.41105000000005,16.07856
159.61095,16.07856
159.812,16.07856
160.01100000000002,16.07856
160.211,16.07856
160.41105000000005,16.07856
160.6112,15.6864
160.81120000000004,15.29424
161.01115000000004,12.15696
161.21115000000003,13.33344
161.41110000000003,13.33344
161.61110000000002,13.33344
161.8111,12.94128
162.01115000000004,12.54912
162.21115000000003,12.54912
162.41110000000003,13.33344
162.61115,14.509920000000001
162.81140000000005,15.29424
163.01120000000003,14.11776
163.21120000000002,13.33344
163.4112,13.33344
163.6114,13.33344
163.81125000000003,13.7256
164.0113,12.94128
164.21125,12.94128
164.41130000000004,12.94128
164.61130000000003,12.94128
164.81140000000005,12.94128
165.01135,12.94128
165.21135000000004,12.54912
165.41135000000003,12.94128
165.61135000000002,12.94128
165.81135,13.33344
166.01140000000004,14.90208
166.21140000000003,15.29424
166.41145,13.33344
166.61145000000005,14.90208
166.81165000000004,14.509920000000001
167.01145000000002,14.509920000000001
167.21160000000003,14.509920000000001
175.01205000000004,29.019840000000002
175.21205000000003,28.62768
175.41205000000002,30.58848
175.61215000000004,32.54928
175.8123,31.764960000000002
176.01225,30.58848
176.21225000000004,29.019840000000002
176.41220000000004,28.62768
176.61225000000002,29.019840000000002
176.81225,29.019840000000002
177.01230000000004,29.019840000000002
177.2122,28.62768
177.41230000000002,21.5688
177.6125,19.21584
177.81245,18.82368
178.01235000000003,18.039360000000002
178.21235000000001,17.6472
178.41240000000005,17.25504
178.61240000000004,16.86288
178.8123,16.07856
179.01260000000002,15.6864
179.21250000000003,14.90208
179.41230000000002,14.509920000000001
179.61235000000005,14.509920000000001
179.81235000000004,16.47072
180.0124,15.6864
180.21345000000002,24.31392
180.41240000000005,36.47088
180.61270000000002,51.37296
180.8125,45.88272
181.01255000000003,49.02
181.2126,45.49056
181.41245000000004,41.96112
181.61260000000004,38.823840000000004
181.8125,36.86304
182.01275000000004,35.68656
182.21250000000003,34.90224
182.41255,33.72576
182.61255,32.94144
182.81255000000004,32.54928
183.01265,32.54928
183.21270000000004,32.15712
183.41285000000005,32.15712
183.61280000000005,32.54928
183.81260000000003,32.54928
184.01285000000001,18.43152
184.21270000000004,17.25504
184.41270000000003,16.86288
184.61335000000003,16.47072
184.81265000000002,16.07856
185.0127,15.6864
185.21275000000003,14.90208
185.41275000000002,14.509920000000001
185.61275,12.15696
185.81275,12.94128
186.0131,12.94128
186.21280000000002,16.07856
186.4128,16.47072
186.61280000000005,21.17664
186.81285000000003,29.019840000000002
187.01285000000001,41.1768
187.21295000000003,52.15728
187.41290000000004,49.02
187.61290000000002,47.84352
187.8129,46.27488
188.01300000000003,45.49056
188.21295000000003,45.49056
188.41310000000004,46.27488
188.8132,59.60832
189.21360000000004,56.8632
189.413,52.9416
189.61305000000004,49.02
189.81305000000003,46.66704
190.0131,45.0984
190.2131,43.1376
190.41425000000004,41.568960000000004
190.61350000000004,41.1768
190.81330000000003,40.78464
191.01335,40.00032
191.2133,39.60816
191.61325000000005,11.764800000000001
191.81325000000004,16.07856
192.01320000000004,16.47072
192.21320000000003,15.6864
192.41335000000004,15.29424
192.61335000000003,14.509920000000001
192.8143,14.11776
193.01335,11.764800000000001
193.2133,15.29424
193.41330000000005,15.6864
193.61345,16.86288
193.81330000000003,15.6864
194.01335,20.784480000000002
194.21345000000002,25.09824
194.41335000000004,30.58848
194.61345,39.216
194.8134,40.00032
195.01340000000005,40.78464
195.21345000000002,40.39248
195.41355000000004,40.78464
195.61345,40.00032
195.81345000000005,39.216
196.01365000000004,38.43168
196.21360000000004,37.64736
196.4137,37.2552
196.61350000000004,36.86304
196.8136,36.86304
197.01355,36.47088
197.21355,36.078720000000004
197.41365000000002,36.47088
197.61360000000002,36.078720000000004
197.81370000000004,36.47088
198.01365000000004,36.47088
198.21365000000003,36.47088
198.41365000000002,39.216
198.61365,35.68656
198.81365,29.019840000000002
199.01395000000002,28.62768
199.21370000000002,27.84336
199.4137,27.84336
199.61375000000004,28.62768
199.81440000000003,31.764960000000002
200.01375000000002,33.72576
200.21375,35.2944
200.41400000000004,35.2944
200.6139,34.90224
200.81390000000005,35.68656
201.01395000000002,35.68656
201.21395,35.68656
201.41385000000002,35.2944
201.61385,35.2944
201.81385,34.51008
202.01390000000004,29.80416
202.21390000000002,25.88256
202.41395,23.529600000000002
202.61405000000002,23.529600000000002
202.81405,23.529600000000002
203.01395000000002,23.92176
203.21425000000005,23.529600000000002
203.41400000000004,16.47072
203.61400000000003,16.07856
203.81400000000002,14.90208
204.01405,14.509920000000001
204.21405000000004,14.509920000000001
204.41405000000003,14.90208
204.61420000000004,16.07856
204.8141,16.07856
205.01410000000004,16.07856
205.21430000000004,16.07856
205.41410000000002,19.21584
205.61415,19.21584
205.81415000000004,19.608
206.01525000000004,20.39232
206.21430000000004,17.6472
206.41420000000005,18.82368
206.61445000000003,22.35312
206.81425000000002,25.4904
207.01435000000004,27.84336
207.21435000000002,35.2944
207.41425000000004,34.90224
207.61430000000001,34.51008
207.81460000000004,33.72576
208.01430000000005,32.15712
208.21455000000003,31.764960000000002
208.41435,31.3728
208.61455,30.98064
208.81435000000005,31.3728
209.0147,31.3728
209.2144,31.764960000000002
209.4144,31.764960000000002
209.61440000000005,31.764960000000002
209.81465000000003,31.764960000000002
210.0145,32.15712
210.21450000000004,32.15712
210.41450000000003,32.15712
210.6146,32.15712
210.81460000000004,32.15712
211.01465000000002,32.15712
211.21465,30.58848
211.41455000000002,30.98064
211.61455,30.98064
211.81455,31.764960000000002
212.0147,31.764960000000002
212.21460000000002,31.3728
212.41470000000004,31.3728
212.6146,31.3728
212.81465000000003,31.3728
213.01465000000002,31.3728
213.21470000000005,29.80416
213.4148,30.58848
213.61470000000003,30.58848
213.81470000000002,30.19632
214.01475000000005,30.58848
214.21495000000004,30.58848
214.41485,30.58848
214.61475000000002,30.19632
214.81480000000005,30.98064
215.01500000000004,31.3728
215.21500000000003,31.3728
215.4148,31.3728
215.61485000000005,31.3728
215.81555000000003,30.98064
216.01500000000004,29.019840000000002
216.2149,19.608
216.41490000000005,18.82368
216.61490000000003,16.86288
216.81490000000002,16.86288
217.01520000000005,16.86288
217.21515000000005,16.86288
217.41495000000003,16.86288
217.615,16.86288
217.81495,16.86288
218.01505000000003,16.86288
218.21500000000003,16.86288
218.41505,16.86288
218.61505,17.25504
218.81505000000004,16.86288
219.01505000000003,17.6472
219.2153,17.6472
219.41510000000005,17.6472
219.61510000000004,17.6472
219.8152,17.6472
220.01520000000005,17.6472
220.21515000000005,17.6472
220.41535000000005,17.25504
220.61540000000002,17.6472
220.81525000000005,17.6472
221.01535,17.6472
221.21550000000002,17.6472
221.41580000000005,17.6472
221.61560000000003,17.6472
221.81550000000004,17.25504
222.01555000000002,18.039360000000002
222.21635000000003,17.6472
222.41555,17.6472
222.61530000000005,18.039360000000002
222.81555000000003,17.6472
223.01535,18.039360000000002
223.21535,18.039360000000002
223.41535000000005,17.6472
223.61540000000002,17.25504
223.81550000000004,17.6472
224.01545000000004,17.6472
224.21545000000003,17.6472
224.41555000000005,18.039360000000002
224.61615,17.6472
224.81565,17.6472
225.0156,18.43152
225.21565000000004,18.039360000000002
225.41660000000002,18.039360000000002
225.61555000000004,18.039360000000002
225.81555000000003,18.039360000000002
226.01565000000005,18.039360000000002
226.21560000000005,18.43152
226.41560000000004,18.039360000000002
226.61560000000003,17.6472
226.81575000000004,18.039360000000002
227.01585,18.039360000000002
227.21565000000004,18.039360000000002
227.41565000000003,18.039360000000002
227.61595,18.039360000000002
227.81565,18.039360000000002
228.01570000000004,18.43152
228.21570000000003,18.039360000000002
228.41575,18.039360000000002
228.61575000000005,18.039360000000002
228.81575000000004,18.039360000000002
229.01585,18.039360000000002
229.21605000000005,18.43152
229.41580000000005,18.039360000000002
229.61580000000004,17.25504
229.81585,16.47072
230.01585,14.11776
230.21585000000005,15.29424
230.41625000000005,15.29424
230.61595,16.86288
230.81600000000003,16.47072
231.01600000000002,16.86288
231.21605000000005,16.47072
231.41605000000004,16.47072
231.61615,16.47072
231.81625000000003,16.47072
232.01610000000005,16.47072
232.21610000000004,16.47072
232.41705000000002,16.47072
232.61615,16.47072
232.81605000000002,16.47072
233.01615000000004,16.47072
233.21675000000005,16.47072
233.41630000000004,16.47072
233.61615,16.47072
233.81620000000004,16.86288
234.01615000000004,16.47072
234.21620000000001,16.86288
234.41625000000005,16.86288
234.61615,16.86288
234.81640000000004,16.86288
235.01620000000003,16.86288
235.21620000000001,16.86288
235.4162,16.86288
235.61625000000004,16.86288
235.81620000000004,16.86288
236.01625,16.86288
236.21625,16.86288
236.41630000000004,16.86288
236.61630000000002,16.86288
236.8163,16.86288
237.01635000000005,16.86288
237.21655000000004,16.86288
237.41645,16.86288
237.61670000000004,16.86288
237.81645000000003,16.86288
238.01710000000003,16.86288
238.21640000000002,16.86288
238.41645,16.86288
238.61645000000004,16.86288
238.81665000000004,16.86288
239.01645000000002,16.86288
239.21680000000003,16.86288
239.41650000000004,16.86288
239.6166,16.86288
239.81650000000002,16.86288
240.01660000000004,16.86288
240.21660000000003,16.86288
240.41660000000002,16.86288
240.61665000000005,16.86288
240.8168,16.86288
241.01770000000005,16.86288
241.21685000000002,16.86288
241.41725000000002,16.47072
241.61665000000005,16.86288
241.81665000000004,16.86288
242.01670000000001,16.86288
242.2167,16.86288
242.41670000000005,16.86288
242.61740000000003,16.86288
242.81690000000003,16.86288
243.01680000000005,16.86288
243.21685000000002,16.86288
243.41675000000004,16.86288
243.61685,16.86288
243.8172,16.86288
244.01695,16.86288
244.21680000000003,16.86288
244.41685,16.86288
244.61685,16.86288
244.81685000000004,16.86288
245.01690000000002,16.86288
245.2169,16.86288
245.4169,16.86288
245.61695000000003,16.86288
245.8177,16.86288
246.01795000000004,16.86288
246.21775000000002,16.86288
246.4178,16.86288
246.61780000000005,16.86288
246.81785000000002,16.86288
247.0181,16.86288
247.21720000000005,16.86288
247.41785000000004,16.86288
247.61785000000003,16.86288
247.81780000000003,16.86288
248.0181,16.86288
248.21790000000004,16.86288
248.41785000000004,16.86288
248.61790000000002,16.86288
248.81785000000002,16.86288
249.01715000000002,16.86288
249.21785,16.86288
249.41825,16.86288
249.61780000000005,16.86288
249.81780000000003,16.86288
250.0181,16.86288
250.21810000000005,16.86288
250.4178,16.86288
250.61740000000003,16.86288
250.81785000000002,16.86288
251.01785,16.86288
251.2176,16.86288
251.41760000000005,16.86288
251.61760000000004,16.86288
251.81760000000003,16.86288
252.01770000000005,16.86288
252.2176,16.86288
252.41760000000005,16.86288
252.61855000000003,16.86288
252.81820000000005,16.86288
253.01765,16.86288
253.21815000000004,16.86288
253.41760000000005,16.86288
253.61760000000004,16.86288
253.81760000000003,16.86288
254.01750000000004,16.86288
254.2183,16.86288
254.41765000000004,16.86288
254.61780000000005,16.86288
254.81755000000004,16.86288
255.01760000000002,16.86288
255.2176,16.86288
255.41760000000005,16.86288
255.61760000000004,16.86288
255.81760000000003,16.86288
256.01765,16.86288
256.21765000000005,16.86288
256.41785000000004,16.86288
256.61780000000005,16.86288
256.8177,16.86288
257.0178,16.86288
257.21775,16.86288
257.418,16.86288
257.61775,16.86288
257.81800000000004,16.86288
258.0178,16.86288
258.2178,16.86288
258.41790000000003,16.86288
258.61780000000005,16.86288
258.81785,16.86288
259.01785,16.86288
259.21790000000004,16.86288
259.41790000000003,16.86288
259.61805000000004,16.86288
259.81795000000005,16.86288
260.0181,16.86288
260.218,16.86288
260.41805000000005,16.86288
260.61805000000004,16.86288
260.81815,16.86288
261.0181,16.86288
261.2183,16.86288
261.418,16.86288
261.61805000000004,16.86288
261.81800000000004,16.86288
262.0181,16.86288
262.2182,16.86288
262.41810000000004,16.86288
262.6181,16.86288
262.8181,16.86288
263.01825,16.86288
263.21825,16.86288
263.41815,16.86288
263.6182,16.86288
263.81815,16.86288
264.0183,16.86288
264.2183,16.86288
264.41825,16.86288
264.61835,16.86288
264.81835,16.86288
265.01945,16.86288
265.2185,16.86288
265.41830000000004,16.86288
265.61830000000003,16.86288
265.8183,16.86288
266.01860000000005,16.86288
266.21840000000003,16.86288
266.41855000000004,16.86288
266.61835,16.86288
266.81855,16.86288
267.0185,16.86288
267.21845,16.86288
267.41855000000004,16.86288
267.61845000000005,16.86288
267.81845000000004,16.86288
268.01875,16.86288
268.21875,16.47072
268.41850000000005,16.07856
268.61850000000004,15.29424
268.8188,14.90208
269.01855,14.11776
269.21855000000005,12.94128
269.41855000000004,13.33344
269.6186,12.94128
269.8186,12.94128
270.01890000000003,12.54912
