timestamps,S1_PID_0D_VehicleSpeed
21.001499999999993,50
21.20165,50
21.401550000000015,49
21.601650000000006,49
21.802600000000012,48
22.001499999999993,48
22.20150000000001,47
22.40180000000001,47
22.60159999999999,46
22.801900000000018,46
23.00155000000001,45
23.20165,45
23.401600000000002,44
23.60159999999999,43
23.80185,43
24.001650000000012,42
24.20165,42
24.401650000000018,41
24.601650000000006,41
24.80185,40
25.0017,39
25.201750000000004,38
25.401700000000005,38
25.60175000000001,37
25.80185,36
26.001750000000015,34
26.202550000000002,33
26.40180000000001,32
26.601799999999997,31
26.801800000000014,29
27.001800000000003,28
27.20195000000001,27
27.401849999999996,25
27.6019,24
27.80185,22
28.001900000000006,21
28.201999999999998,19
28.40195,18
28.60204999999999,16
28.802300000000002,14
29.002049999999997,13
29.201999999999998,11
29.402000000000015,9
29.602000000000004,8
29.801999999999992,6
50.80355,20
51.00355000000002,20
51.20365000000001,20
51.40360000000001,20
51.6036,20
51.803500000000014,20
52.0035,20
52.20355000000001,20
52.40360000000001,20
52.6037,20
52.80360000000002,20
53.003600000000006,20
53.20394999999999,20
53.40365,21
53.603650000000016,21
53.80369999999999,21
54.00445000000002,21
54.203900000000004,21
54.403700000000015,21
54.603849999999994,21
54.80369999999999,21
55.00375,21
55.20400000000001,21
55.40380000000002,21
55.60380000000001,21
55.803799999999995,20
56.00415000000001,20
56.20385000000002,20
56.403850000000006,20
56.60400000000001,19
56.80385000000001,19
57.00400000000002,19
57.203900000000004,19
57.40389999999999,19
57.60400000000001,19
57.803950000000015,19
58.003900000000016,19
58.20395000000002,19
58.40395000000001,19
58.60400000000001,20
58.804,20
59.00400000000002,20
59.204049999999995,20
59.40405000000001,20
59.60425000000001,20
59.80405000000002,19
60.00405000000001,19
60.20410000000001,19
60.404150000000016,18
60.604150000000004,18
60.80420000000001,17
61.0043,17
61.204350000000005,16
61.404300000000006,16
61.60420000000002,16
61.80420000000001,16
62.0042,16
62.20425,16
62.40425000000002,17
62.60425000000001,17
62.804249999999996,17
63.0043,17
63.204350000000005,17
63.404300000000006,18
63.604299999999995,18
63.80435,18
64.00550000000001,18
64.2046,18
64.40440000000001,18
64.6044,19
64.80445,19
65.00445000000002,20
65.20455000000001,20
65.40455,21
65.6046,22
65.80465000000001,23
66.00470000000001,24
66.2045,25
66.40475,25
66.60455000000002,26
66.80455,27
67.00465,28
67.20495,28
67.405,29
67.60480000000001,30
67.80505,31
68.00460000000001,31
68.20580000000001,32
68.40470000000002,32
68.60580000000002,33
68.80465000000001,34
69.00490000000002,34
69.2048,34
69.40495000000001,34
69.60485000000003,34
69.80474999999998,34
70.00480000000002,33
70.2048,33
70.40484999999998,33
70.60485000000003,32
70.80500000000004,32
71.00514999999999,31
71.20495000000003,31
71.40495000000001,30
71.60485000000003,30
71.80500000000004,29
72.00489999999999,29
72.20495000000003,29
72.40495000000001,28
72.60495,28
72.80505000000002,28
73.0051,28
73.20509999999999,29
73.405,29
73.60499999999999,30
73.80539999999999,30
74.00534999999999,31
74.20509999999999,31
74.40504999999999,32
74.60510000000002,32
74.80510000000001,33
75.0051,33
75.20515000000003,34
75.40515000000002,34
75.60515000000001,35
75.80515,36
76.00525000000002,36
76.20520000000002,37
76.40525,37
76.6052,38
76.80519999999999,38
77.00525000000002,39
77.20525,39
77.40529999999998,40
77.60555000000002,40
77.80530000000002,41
78.00550000000001,41
78.20575,41
78.40535000000003,42
78.60535000000002,42
78.80535,43
79.00539999999998,43
79.2055,44
79.40549999999999,44
79.60580000000002,45
79.80545000000004,45
80.00545000000002,45
80.2055,46
80.40565000000001,46
80.60575000000003,46
80.80564999999999,46
81.00565000000003,46
81.20565000000002,45
81.40565000000001,45
81.60555000000002,45
81.8056,45
82.00570000000002,45
82.20560000000003,45
82.40560000000002,45
82.60565,45
82.80564999999999,45
83.00565000000003,45
83.20565000000002,45
83.40580000000003,46
83.60569999999998,46
83.80564999999999,46
84.0069,46
84.20599999999999,46
84.40580000000003,47
84.60595000000004,47
84.8058,47
85.00154999999998,47
85.20579999999998,47
85.40585000000002,48
85.60585,48
85.80584999999999,48
86.00584999999998,48
86.20590000000001,48
86.40615,48
86.60600000000002,49
86.80605,49
87.00595000000001,49
87.20595,49
87.40195000000003,50
87.6061,50
87.80600000000001,50
88.006,50
88.20605000000003,51
88.40605000000002,51
88.60620000000003,51
88.80615000000003,51
89.0062,51
89.20180000000002,51
89.40619999999998,50
89.60620000000003,50
89.80615000000003,49
90.00615000000002,49
90.20644999999999,49
90.40635,49
90.60620000000003,48
90.8065,48
91.00629999999998,48
91.20635000000001,47
91.40655000000001,47
91.60625000000002,47
91.80634999999998,47
92.00625,47
92.20630000000003,47
92.40630000000002,47
92.60655,47
92.80634999999998,47
93.00640000000001,47
93.20635000000001,47
93.40655000000001,47
93.60640000000004,47
93.80640000000002,47
94.0076,47
94.20205000000001,47
94.40650000000002,47
94.60665000000003,47
94.80645000000001,47
95.00665000000001,47
95.20660000000001,47
95.40664999999998,47
95.60650000000001,47
95.80654999999999,46
96.00665000000001,46
96.20660000000001,46
96.40670000000003,45
96.60670000000002,45
96.80660000000003,44
97.00665000000001,44
97.20665,43
97.40675000000002,43
97.60679999999999,43
97.80695,42
98.0067,42
98.20695000000003,41
98.40670000000003,41
98.60685000000004,40
98.80675,39
99.00680000000003,39
99.20675000000003,38
99.4068,38
99.60679999999999,37
99.80695,37
100.00705000000002,36
100.2071,36
100.40705,35
100.60690000000002,35
100.80699999999999,35
101.00694999999999,34
101.20700000000002,34
101.40705,34
101.6072,33
101.80695,33
102.00815000000003,33
102.20714999999998,33
102.40705,32
102.60725,32
102.80705000000003,32
103.00719999999998,31
103.20714999999998,31
103.40709999999999,31
103.60715000000002,30
103.80715000000001,30
104.00735,30
104.20745000000002,30
104.40725,30
104.60725,29
104.80775000000003,29
105.00790000000003,29
105.20779999999999,29
105.40740000000002,29
105.60735000000003,28
105.80735000000001,28
106.00750000000002,27
106.20745000000002,27
106.40740000000002,26
106.60815,25
106.8081,24
107.00745000000003,23
107.20750000000001,22
107.4075,20
107.60805000000002,19
107.80805000000001,18
108.00805,17
108.20824999999999,16
108.4082,14
108.60815,13
108.80795000000003,12
109.00800000000001,10
109.20745000000002,9
109.4075,9
109.60825000000003,8
109.80795000000003,7
110.00795000000002,7
110.20845,7
110.4082,6
110.60805000000002,6
128.80915000000002,10
129.00885000000002,10
129.20895,11
129.40900000000002,12
129.60915000000003,12
129.80890000000002,13
130.00915,14
130.21020000000001,14
130.40914999999998,15
130.60925,15
130.80910000000003,15
131.00925000000004,15
131.20925000000003,15
131.4093,15
131.609,16
131.80915000000002,16
132.00905000000003,17
132.20905000000002,18
132.40945000000002,19
132.60909999999998,20
132.80910000000003,21
133.01025,22
133.20935,22
133.40914999999998,23
133.60915000000003,23
133.80915000000002,23
134.00915,23
134.20920000000004,23
134.40920000000003,23
134.60920000000002,23
134.80925,23
135.00925000000004,23
135.20925000000003,23
135.4093,24
135.6093,24
135.80949999999999,25
136.00930000000002,26
136.20955,27
136.40935,29
136.60935000000003,30
136.80955000000003,31
137.00965,32
137.2096,33
137.40940000000003,34
137.60940000000002,35
137.80945,36
138.0098,37
138.21060000000003,38
138.40959999999998,39
138.60985000000002,40
138.8097,41
139.00950000000003,41
139.2098,42
139.40955,42
139.60954999999998,42
139.80960000000002,42
140.0096,42
140.20965000000004,43
140.40990000000002,43
140.60975,43
140.80975000000004,43
141.00985,43
141.21,43
141.40995,42
141.6097,43
141.80995,42
142.0101,43
142.21005,43
142.41,43
142.60980000000004,43
142.80975000000004,43
143.0098,43
143.2098,44
143.40995,44
143.6099,44
143.81000000000003,44
144.00995000000003,45
144.21,45
144.41,45
144.61005000000003,46
144.8101,46
145.0101,46
145.21020000000001,47
145.41045,47
145.60995,47
145.8103,47
146.01000000000002,48
146.21035000000003,48
146.41004999999998,48
146.61015,48
146.81005000000002,48
147.01005,49
147.21095,49
147.41010000000003,49
147.6102,49
147.8101,49
148.0101,49
148.21015000000003,49
148.41085,49
148.6102,49
148.81020000000004,49
149.01020000000003,50
149.21025,50
149.41025,50
149.61025000000004,50
149.81025000000002,50
150.0103,50
150.2107,51
150.41049999999998,51
150.61045,51
150.81045000000003,51
151.01045000000002,51
151.2105,52
151.41049999999998,52
151.6104,52
151.81045000000003,52
152.01040000000003,52
152.21045,53
152.41055000000003,53
152.61055000000002,53
152.81045000000003,53
153.0105,53
153.21065000000002,53
153.41055000000003,53
153.61055000000002,53
153.81055,53
154.01055,53
154.21060000000003,53
154.41060000000002,53
154.6106,52
154.81075,52
155.01090000000002,52
155.21075,52
155.41080000000002,52
155.61065,52
155.81070000000003,52
156.0108,52
156.21085000000002,52
156.41080000000002,51
156.61075000000002,51
156.81075,51
157.01075,51
157.21080000000003,51
157.41120000000004,51
157.61185000000003,51
157.8108,51
158.0108,51
158.21095,50
158.41085,50
158.61100000000002,50
158.81090000000003,50
159.01090000000002,50
159.2109,50
159.41120000000004,50
159.61105,50
159.81110000000004,49
160.01115000000001,49
160.21105000000003,49
160.4111,49
160.61115000000004,49
160.81115000000003,49
161.01110000000003,49
161.21105000000003,49
161.41120000000004,49
161.61105,48
161.81110000000004,48
162.01110000000003,48
162.21115,47
162.41115,47
162.61160000000004,46
162.81115000000003,45
163.01115000000001,44
163.21125000000004,44
163.41135,43
163.61120000000003,42
163.8113,41
164.01125,40
164.21125000000004,39
164.41125000000002,38
164.6113,37
164.8113,36
165.01130000000003,36
165.21135,35
165.41135,33
165.61160000000004,32
165.81140000000002,31
166.01135000000002,30
166.2114,29
166.4114,28
166.61145000000002,27
166.81140000000002,26
167.01145,25
167.21144999999999,24
167.41150000000002,22
167.6115,21
167.8115,20
168.01150000000004,19
168.2116,18
168.41155,16
168.61160000000004,15
168.81155000000004,14
169.0119,13
169.2116,11
169.41195000000002,10
169.61175,9
169.81205000000003,8
170.0117,7
170.21170000000004,6
170.41175,6
175.0121,10
175.21225,12
175.41205,13
175.61205000000004,15
175.81205000000003,16
176.01205000000002,17
176.21220000000002,19
176.41210000000004,20
176.61215,21
176.81225000000003,22
177.01235,24
177.21215000000004,24
177.4122,25
177.61235000000002,26
177.8122,26
178.01215,27
178.2123,26
178.4125,26
178.61245,26
178.81225000000003,27
179.0123,27
179.21335000000002,27
179.41245,27
179.61230000000003,26
179.81235,26
180.01235,26
180.2127,26
180.41260000000003,25
180.61255000000003,26
180.81265,27
181.01255,28
181.213,29
181.41260000000003,30
181.6127,32
181.81355,33
182.01250000000002,34
182.21255,35
182.41265,36
182.61255000000003,37
182.81255000000002,38
183.01275,39
183.21260000000004,39
183.41285000000002,40
183.61325000000002,41
183.81270000000004,42
184.01275,43
184.21265000000002,43
184.41275,43
184.6127,43
184.81270000000004,43
185.01295000000002,43
185.2128,43
185.41275,42
185.61275000000003,42
185.81285,42
186.01275,42
186.2128,42
186.41280000000003,41
186.61280000000002,41
186.8128,41
187.01285,41
187.21285000000003,41
187.41300000000004,42
187.61300000000003,42
187.81290000000004,43
188.01315000000002,44
188.21305000000004,45
188.41295,45
188.61295000000004,46
188.81305,47
189.013,48
189.21310000000003,49
189.41315,49
189.61315,50
189.81320000000002,51
190.01305,52
190.21310000000003,53
190.4132,53
190.61320000000003,54
190.81320000000002,55
191.0133,56
191.21325,56
191.41330000000002,57
191.61315,57
191.8133,57
192.01325,57
192.2134,57
192.4132,57
192.61325000000002,56
192.81325,56
193.01325,56
193.21325,56
193.41330000000002,55
193.6133,55
193.8133,54
194.01375,54
194.21345,53
194.41345000000004,53
194.61340000000004,53
194.8135,53
195.01340000000002,54
195.21350000000004,54
195.41345000000004,54
195.61345000000003,54
195.81345000000002,55
196.01355000000004,55
196.21375000000003,55
196.4136,55
196.61350000000002,55
196.8135,56
197.01360000000003,56
197.21365,56
197.41355000000001,56
197.61370000000002,56
197.81360000000004,57
198.01360000000003,57
198.21375000000003,57
198.41365,57
198.6138,58
198.81365000000002,58
199.01365,58
199.21385,58
199.41370000000003,57
199.61370000000002,57
199.81390000000002,57
200.01375,57
200.21380000000002,57
200.41385,57
200.61405,57
200.81410000000002,58
201.01395,58
201.21395000000004,58
201.41390000000004,58
201.61385000000004,58
201.81405000000004,58
202.01395,58
202.2139,59
202.4143,59
202.61405,59
202.81395,58
203.01395,58
203.21420000000003,58
203.41400000000002,58
203.614,58
203.81410000000002,58
204.01400000000004,58
204.21420000000003,57
204.41405,57
204.6142,57
204.8142,56
205.0141,56
205.21435,55
205.41425,55
205.61415000000002,55
205.81430000000003,55
206.01415,54
206.21435,54
206.41420000000002,54
206.6142,54
206.81430000000003,54
207.01425000000003,54
207.21435,54
207.41435000000004,55
207.6145,55
207.81445,55
208.0144,55
208.21435,56
208.4143,56
208.61435000000003,56
208.81435000000002,56
209.01435,57
209.21440000000004,57
209.41455,57
209.61440000000002,58
209.8146,58
210.01450000000003,58
210.21450000000002,58
210.4156,59
210.61460000000002,59
210.8146,59
211.01465,59
211.21465000000003,60
211.41465000000002,60
211.6145,60
211.81480000000002,61
212.01455,61
212.2146,61
212.41465000000002,61
212.61475000000004,62
212.8153,62
213.01465,62
213.2148,62
213.41485000000003,63
213.6147,63
213.8147,63
214.01470000000003,63
214.21485000000004,64
214.41495,64
214.61475000000004,64
214.81475000000003,64
215.0148,64
215.21485000000004,65
215.41485000000003,65
215.61495,65
215.81485,65
216.01485,66
216.215,66
216.41555000000002,66
216.6149,66
216.8149,66
217.01490000000004,65
217.215,65
217.41510000000002,65
217.61495,65
217.81500000000003,64
218.01505,64
218.215,64
218.415,64
218.61505000000002,64
218.81505,64
219.01520000000002,64
219.2152,63
219.41510000000002,63
219.61515,63
219.81515,63
220.0153,63
220.21540000000002,62
220.41550000000004,62
220.61530000000002,62
220.8153,62
221.01535000000004,62
221.21535000000003,62
221.41525000000004,62
221.61525000000003,62
221.81525000000002,61
222.01525,61
222.21530000000004,61
222.41530000000003,61
222.61530000000002,61
222.8153,61
223.01540000000003,61
223.21560000000002,61
223.41565,60
223.6156,60
223.81545000000003,60
224.01540000000003,60
224.21545,60
224.41555000000002,60
224.61565000000004,60
224.81545000000003,60
225.0155,60
225.21560000000002,60
225.41550000000004,60
225.61550000000003,60
225.81565000000003,60
226.01555,60
226.21560000000002,60
226.41570000000004,60
226.6156,60
226.81570000000002,60
227.01575,60
227.21565,60
227.41565,60
227.61565000000004,60
227.81565000000003,60
228.016,60
228.21580000000003,60
228.41570000000004,60
228.61575000000002,60
228.81570000000002,60
229.01575,60
229.21600000000004,60
229.41595000000004,60
229.6158,61
229.8158,61
230.01580000000004,61
230.21585000000002,61
230.4161,61
230.616,61
230.816,61
231.01595,60
231.21740000000003,60
231.4161,60
231.61595000000003,60
231.81595000000002,60
232.01605000000004,60
232.21600000000004,60
232.41620000000003,60
232.616,60
232.816,60
233.01605000000004,60
233.2161,60
233.4161,60
233.61605,60
233.81610000000003,60
234.01610000000002,60
234.21615,60
234.41615000000004,60
234.61615000000003,60
234.8162,60
235.01615,60
235.21635,60
235.41635,60
235.6163,60
235.81635000000003,60
236.01625000000004,60
236.21630000000002,60
236.41635,60
236.6163,59
236.81640000000002,59
237.01675000000003,59
237.21635,59
237.41645000000003,59
237.61645000000001,59
237.8165,59
238.01645,59
238.2164,59
238.41645000000003,58
238.61640000000003,58
238.81655000000003,58
239.01645,58
239.21645000000004,58
239.4165,58
239.6165,58
239.8165,58
240.01650000000004,58
240.21655,58
240.417,58
240.61660000000003,57
240.8167,57
241.01685,57
241.21695000000003,57
241.41665000000003,57
241.61660000000003,57
241.81675000000004,57
242.01665,57
242.21685,57
242.417,57
242.6167,57
242.81675000000004,56
243.01675000000003,56
243.21685,56
243.4177,56
243.61715,56
243.81720000000004,56
244.01770000000002,56
244.21695000000003,56
244.41685000000004,56
244.61685000000003,56
244.81685000000002,56
245.01685,56
245.21690000000004,56
245.41695,56
245.61765,56
245.81765000000004,56
246.01745000000003,56
246.21800000000005,56
246.41775000000004,56
246.61780000000002,56
246.8178,56
247.01785000000004,56
247.21765000000002,56
247.4179,56
247.61785,56
247.8178,56
248.01785000000004,56
248.21805000000003,56
248.41715000000002,56
248.61785,56
248.8178,56
249.01785000000004,56
249.21790000000001,57
249.41785000000002,57
249.61785,57
249.8178,57
250.01785000000004,57
250.21785000000003,57
250.41785000000002,57
250.61750000000004,57
250.8178,57
251.01785000000004,57
251.21760000000003,57
251.41760000000002,57
251.61755000000002,57
251.81735,57
252.01760000000004,58
252.21755000000005,58
252.41760000000002,58
252.61755000000002,58
252.8176,58
253.0178,58
253.21765000000002,58
253.41760000000002,58
253.6176,58
253.8176,58
254.01760000000004,58
254.21775,58
254.41785000000002,58
254.6176,58
254.81765000000004,59
255.01755,59
255.21780000000004,59
255.41760000000002,59
255.61765,59
255.8178,59
256.0176,59
256.2178,59
256.41769999999997,59
256.61795000000006,59
256.81780000000003,59
257.01779999999997,59
257.21775,59
257.41775000000007,59
257.61789999999996,59
257.81775000000005,59
258.01785000000007,59
258.2178,59
258.41785000000004,59
258.61855,59
258.81780000000003,59
259.01785000000007,60
259.21810000000005,60
259.41790000000003,60
259.61789999999996,60
259.8183,60
260.01815,60
260.21795,60
260.418,60
260.6181,60
260.81825000000003,60
261.0181,60
261.21810000000005,60
261.4181,60
261.61805000000004,60
261.81815000000006,60
262.01805,60
262.21810000000005,60
262.4181,60
262.61825,61
262.8181000000001,61
263.01824999999997,61
263.21835,61
263.41814999999997,61
263.6182,61
263.8183,61
264.0182,61
264.21825,61
264.41830000000004,61
264.61834999999996,61
264.81825000000003,60
265.01845000000003,60
265.2183,60
265.41830000000004,59
265.6183,59
265.8194500000001,59
266.01845000000003,59
266.21835,59
266.4184,59
266.61840000000007,59
266.8184,59
267.01840000000004,59
267.2184500000001,59
267.41870000000006,59
267.61855,59
267.81860000000006,59
268.0185,59
268.21850000000006,59
268.4185,60
268.61850000000004,60
268.8185500000001,60
269.01865,60
269.21855000000005,60
269.41855,60
269.61855,59
269.81865000000005,59
270.01865,59
270.21865,58
270.41870000000006,57
270.61875,57
270.81875,56
271.01880000000006,55
271.2188,54
271.41885,54
271.61875,53
271.81875,53
272.01885000000004,52
272.21875,52
272.41895,51
272.61879999999996,50
272.8188,50
273.01880000000006,49
273.21885,49
273.41995,48
273.61895000000004,48
273.81965,48
274.01885000000004,48
274.21915,48
274.41895,48
274.61895000000004,48
274.81910000000005,48
275.01905,48
275.21900000000005,47
275.419,47
275.619,47
275.8190000000001,46
276.01905,46
276.21905000000004,45
276.41910000000007,44
276.6191,44
276.81905000000006,43
277.0194,43
277.21915,42
277.41915000000006,42
277.61915,42
277.81925,41
278.01920000000007,40
278.2192,39
278.41920000000005,39
278.6192,38
278.81925,37
279.01925000000006,37
279.2193,36
279.41925000000003,36
279.61930000000007,36
279.8194,36
280.01930000000004,36
280.2193500000001,36
280.4195500000001,35
280.61945000000003,35
280.82005000000004,35
281.0195,35
281.2196,36
281.4194,37
281.61945000000003,38
281.8194500000001,39
282.01945,40
282.21950000000004,40
282.41949999999997,41
282.6196,42
282.81950000000006,43
283.02020000000005,44
283.21955,45
283.4195500000001,46
283.61965,46
283.81955000000005,47
284.01975000000004,48
284.2196,49
284.4195500000001,49
284.62020000000007,50
284.81965,51
285.01965000000007,52
285.21979999999996,53
285.41970000000003,54
285.61969999999997,55
285.81995000000006,56
286.01975000000004,57
286.21975,58
286.41985,59
286.61980000000005,60
286.8198,60
287.01995,60
287.21985000000006,60
287.41995,60
287.61985000000004,59
287.82000000000005,59
288.01985,59
288.21990000000005,59
288.4199,59
288.62005,59
288.82000000000005,58
289.01995,58
289.2201,58
289.41995,58
289.62,58
289.82000000000005,58
290.02004999999997,58
290.2201,58
290.42010000000005,58
290.62030000000004,58
290.82015,58
291.02020000000005,57
291.42115,57
291.62014999999997,57
291.82015,57
292.02010000000007,57
292.22040000000004,57
292.4202,57
292.6205,57
292.8208000000001,57
293.02020000000005,57
293.22035000000005,57
293.42025,57
293.62025000000006,57
293.82025,57
294.02035,57
294.22030000000007,57
294.42035,57
294.8203500000001,57
295.02045,58
295.22040000000004,58
295.42050000000006,58
295.6205,58
295.821,58
296.02049999999997,59
296.22155,59
296.42060000000004,59
296.62059999999997,59
296.82075,59
297.02049999999997,60
297.22080000000005,60
297.42055000000005,60
297.62055,60
297.82055,60
298.22080000000005,61
298.42060000000004,61
298.62080000000003,60
299.02060000000006,60
300.22075000000007,60
301.4208,59
303.621,57
304.62115000000006,56
304.82105,56
305.02105000000006,56
305.22175000000004,56
305.4211,56
305.62110000000007,56
306.02115000000003,55
306.22125000000005,55
306.42125,55
306.62115000000006,55
307.0212,55
307.22225000000003,55
307.42145000000005,55
307.62125000000003,54
307.82135000000005,54
308.02125,54
308.22130000000004,54
308.4213,54
308.6214,54
308.82135000000005,54
309.0213,54
309.22135000000003,54
309.4213500000001,54
309.6214,53
309.82140000000004,54
310.02139999999997,54
310.22145,54
310.4222,54
310.62170000000003,54
310.8216,55
311.02160000000003,55
311.42150000000004,55
311.62155000000007,55
311.82155,55
312.02175,54
312.22170000000006,54
312.4217,54
312.62160000000006,53
312.8216,52
313.02175,51
313.22165000000007,50
313.42165,48
313.62175,47
313.82165,45
314.02175,44
314.2224,42
314.42175,40
314.62170000000003,39
314.82175000000007,37
315.02175,36
315.22180000000003,34
315.4218000000001,32
315.6218,31
315.82180000000005,29
316.0218,27
316.22185,26
316.42185000000006,24
316.62185,22
316.8219,20
317.02255,19
317.22204999999997,17
317.42195000000004,15
317.62194999999997,13
317.82195,12
318.02195000000006,12
318.22220000000004,11
318.422,10
318.62200000000007,9
318.82205,8
319.02200000000005,8
319.22204999999997,7
319.42205,6
319.62210000000005,6
319.82205,6
337.02340000000004,10
337.2233500000001,11
337.42345,12
337.62345000000005,13
337.82335,14
338.0235,15
338.22350000000006,16
338.4234,17
338.62340000000006,18
338.8234000000001,19
339.0236500000001,20
339.22345000000007,21
339.4236000000001,22
339.62350000000004,23
339.82370000000003,24
340.0235,25
340.22365,26
340.42370000000005,26
340.6238000000001,26
340.82365000000004,26
341.0237000000001,26
341.22360000000003,26
341.42365000000007,26
341.6236,26
341.82360000000006,25
342.02380000000005,25
342.2237500000001,25
342.42370000000005,25
342.6237000000001,25
342.82370000000003,25
343.024,25
343.2238500000001,26
343.42385,27
343.6237500000001,28
343.8238500000001,29
344.0245000000001,30
344.2238000000001,31
344.4239,33
344.624,34
344.8238500000001,35
345.02385000000004,36
345.22415,37
345.42410000000007,38
345.6241,39
345.82400000000007,40
346.0241500000001,41
346.22395000000006,42
346.4239500000001,43
346.6241,44
346.8242,45
347.02395,46
347.22415,47
347.4240000000001,47
347.6241500000001,47
347.82405000000006,47
348.0241500000001,47
348.2241,46
348.42410000000007,46
348.6241,46
348.82410000000004,46
349.0253,46
349.22415,46
349.42415000000005,46
349.6242000000001,45
349.8242,44
350.02420000000006,44
350.22445000000005,44
350.42435,44
350.62440000000004,44
350.8243500000001,44
351.02435,44
351.22440000000006,45
351.4243,45
351.62430000000006,46
351.8243000000001,46
352.02435,47
352.22445000000005,48
352.4244000000001,48
352.62445,49
352.82465,50
353.0254500000001,51
353.22445000000005,51
353.4244500000001,52
353.62455,53
353.82550000000003,53
354.02470000000005,54
354.22465,55
354.4245000000001,56
354.6246500000001,56
354.82455000000004,56
355.0245500000001,56
355.2246,56
355.42475,56
355.6246000000001,56
355.8248000000001,56
356.0246000000001,56
356.22465,55
356.42465000000004,55
356.6247000000001,55
356.8257500000001,54
357.0248,54
357.2248000000001,54
357.42475,54
357.62475000000006,54
357.8247500000001,53
358.02485,53
358.225,53
358.4249000000001,53
358.62480000000005,53
358.8248000000001,53
359.0248,53
359.22485000000006,53
359.42505000000006,52
359.6249,52
359.82490000000007,52
360.0249,52
360.2251,52
360.42515000000003,52
360.6250500000001,52
360.8252500000001,52
361.02560000000005,52
361.2251,51
361.42505000000006,51
361.6251000000001,51
361.82505000000003,51
362.02515000000005,51
362.2251,51
362.42510000000004,51
362.6250500000001,51
362.8252000000001,51
363.02520000000004,51
363.2251500000001,51
363.4266500000001,51
363.6251500000001,50
363.82535000000007,50
364.02515000000005,50
364.2252000000001,50
364.4252,50
364.62525000000005,50
364.82540000000006,50
365.02535,50
365.22530000000006,50
365.4253000000001,50
365.62530000000004,50
365.8253000000001,50
366.0253,50
366.22535000000005,50
366.42590000000007,50
366.6255500000001,49
366.82540000000006,49
367.02535,49
367.22540000000004,49
367.42545000000007,48
367.62545,48
367.8256,48
368.02555000000007,48
368.22555,48
368.42550000000006,48
368.6255000000001,48
368.82550000000003,48
369.0258,48
369.2256500000001,48
369.42560000000003,48
369.6258,48
369.8256500000001,48
370.02560000000005,48
370.22580000000005,48
370.4257500000001,48
370.6269500000001,48
370.8257500000001,48
371.0258,48
371.2257000000001,48
371.4257,48
371.62570000000005,48
371.8257500000001,48
372.02575,49
372.22580000000005,49
372.4258000000001,48
372.6258,48
372.8266000000001,48
373.0258,48
373.2261500000001,48
373.42605000000003,48
373.6260500000001,48
373.82605,47
374.02610000000004,47
374.2261000000001,46
374.42615,46
374.62610000000006,45
374.8261000000001,45
375.02610000000004,44
375.2261000000001,44
375.42615,43
375.62610000000006,42
375.8261000000001,41
376.02610000000004,40
376.2261500000001,39
376.4261,38
376.62610000000006,37
376.8261000000001,35
377.02610000000004,34
377.2261000000001,33
377.4262000000001,32
377.62615000000005,31
377.8261000000001,30
378.02615000000003,29
378.22620000000006,28
378.4262000000001,27
378.62620000000004,26
378.82630000000006,25
379.0263500000001,24
379.22625000000005,24
379.4263000000001,23
379.62625,22
379.82630000000006,21
380.02650000000006,21
380.22635,20
380.42645000000005,19
380.6264500000001,19
380.8265,18
381.0264000000001,18
