timestamps,EngineSpeed
1.3400499999988824,0.0
1.3501999999862164,0.0
1.3600999999325722,0.0
1.3702000000048429,0.0
1.380349999992177,0.0
1.390150000108406,0.0
1.4000500000547618,0.0
1.4113499999511987,0.0
1.4211999999824911,0.0
1.4316499999258667,0.0
1.43929999996908,8191.875
1.4405499999411404,0.0
1.4506000000983477,0.0
1.4605000000447035,0.0
1.470299999928102,0.0
1.4809499999973923,0.0
1.490250000031665,0.0
1.5001000000629574,0.0
1.5108000000473112,0.0
1.520750000141561,0.0
1.5302000001538545,0.0
1.5387500000651926,8191.875
1.540199999930337,0.0
1.5505999999586493,0.0
1.560300000011921,0.0
1.5708000001031905,0.0
1.5804000000935048,0.0
1.5901500000618398,0.0
1.6000500000081956,0.0
1.6108000001404434,0.0
1.620250000152737,0.0
1.6301500000990927,117.5
1.6387499999254942,8191.875
1.640099999960512,117.25
1.6506000000517815,116.5
1.6607000001240522,115.25
1.6701500001363456,113.75
1.6803999999538064,112.5
1.690150000154972,111.5
1.7001000000163913,111.625
1.710800000000745,112.5
1.7202500000130385,113.75
1.7301499999593943,116.625
1.7387500000186265,8191.875
1.7401000000536442,120.125
1.7502500000409782,121.875
1.760149999987334,125.5
1.7702000001445413,127.0
1.780449999962002,130.25
1.7901500000152737,131.625
1.8001000001095235,136.125
1.8110500001348555,138.75
1.8203499999362975,141.0
1.83019999996759,144.625
1.8386999999638647,8191.875
1.8401500000618398,145.875
1.8502500001341105,147.625
1.8601999999955297,148.125
1.8702000000048429,149.5
1.880400000140071,150.75
1.8902499999385327,152.125
1.9000999999698251,153.0
1.910799999954179,153.5
1.9206499999854714,155.625
1.9301500001456589,155.625
1.9387499999720603,8191.875
1.940150000154972,157.25
1.950249999994412,159.625
1.960200000088662,163.0
1.970350000075996,166.75
1.9804500001482666,170.75
1.9902000001166016,177.75
2.0001000000629574,183.5
2.010800000047311,195.5
2.0202500000596046,204.125
2.0301500000059605,215.625
2.0387500000651926,8191.875
2.0401500000152737,226.5
2.0502500000875443,237.0
2.0601999999489635,243.0
2.0701999999582767,248.375
2.080400000093505,253.75
2.090199999976903,259.625
2.100150000071153,265.25
2.1108000001404434,275.625
2.1203000000678003,285.0
2.1301500000990927,292.0
2.138800000073388,8191.875
2.140150000108406,300.0
2.150249999947846,306.125
2.160200000042096,313.25
2.1702499999664724,325.0
2.180549999931827,332.75
2.1902000000700355,340.75
2.2001499999314547,348.0
2.21100000012666,354.75
2.220350000075996,365.75
2.2301499999593943,378.125
2.2387500000186265,8191.875
2.2402000001166016,428.75
2.2502999999560416,431.875
2.2602500000502914,434.875
2.2702000001445413,435.375
2.280449999962002,439.0
2.290250000078231,450.5
2.3001000001095235,462.25
2.3110500001348555,476.375
2.320300000021234,490.5
2.33019999996759,503.375
2.3387500001117587,8191.875
2.340199999976903,516.125
2.350300000049174,533.875
2.3602500001434237,547.875
2.370250000152737,562.5
2.3804500000551343,577.125
2.3902499999385327,592.625
2.4002000000327826,608.75
2.411049999995157,622.5
2.4215500000864267,639.875
2.4307999999728054,651.875
2.4391499999910593,8191.875
2.4404500001110137,664.375
2.450650000013411,675.875
2.460600000107661,682.125
2.470600000116974,684.625
2.480699999956414,685.5
2.4903500000946224,683.375
2.500200000125915,679.625
2.5110500000882894,675.25
2.5204000000376254,671.625
2.5303500001318753,667.875
2.5394000001251698,8191.875
2.5403500001411885,664.125
2.5506500001065433,661.0
2.56070000003092,656.125
2.570700000040233,651.25
2.5805500000715256,645.875
2.5902500001247972,641.875
2.600150000071153,638.125
2.611049999948591,633.875
2.6204000001307577,630.375
2.6302499999292195,625.5
2.638800000073388,8191.875
2.6402000000234693,621.625
2.650499999988824,618.5
2.660700000124052,616.625
2.6703000001143664,615.375
2.680500000016764,614.875
2.690300000132993,614.375
2.7002000000793487,613.5
2.7110500000417233,612.75
2.7203999999910593,612.625
2.7302500000223517,613.125
2.738850000081584,8191.875
2.7402000001166016,613.875
2.7503500001039356,614.5
2.7602500000502914,615.0
2.770299999974668,615.0
2.7805500000249594,615.0
2.790250000078231,615.625
2.8001999999396503,616.375
2.811100000049919,617.125
2.8204000000841916,617.625
2.830250000115484,617.625
2.838800000026822,8191.875
2.840199999976903,617.625
2.8504000001121312,617.5
2.8607499999925494,617.5
2.8703000000678003,617.625
2.8804500000551343,617.875
2.8902499999385327,617.875
2.9002000000327826,617.625
2.911049999995157,617.125
2.920399999944493,616.625
2.9302499999757856,615.875
2.9388000001199543,8191.875
2.9402000000700355,615.375
2.9503500000573695,615.375
2.9606999999377877,614.875
2.97054999996908,614.375
2.98050000006333,613.5
2.990250000031665,612.625
3.000200000125915,611.875
3.0111000000033528,611.875
3.0204000000376254,611.625
3.030250000068918,611.375
3.038799999980256,8191.875
3.040250000078231,611.0
3.0503500001505017,610.125
3.06070000003092,609.875
3.0704000000841916,609.125
3.0805500000715256,609.125
3.0903000000398606,609.125
3.1002500001341105,609.5
3.111049999948591,609.5
3.120450000045821,608.75
3.1302499999292195,608.375
3.1388499999884516,8191.875
3.1402499999385327,607.625
3.1503500000108033,607.375
3.160300000105053,607.375
3.17035000002943,607.0
3.1806499999947846,607.0
3.190300000132993,606.375
3.200249999994412,605.875
3.2117000001017004,605.625
3.2203999999910593,605.5
3.230299999937415,605.625
3.238850000081584,8191.875
3.240250000031665,605.625
3.2503500001039356,605.875
3.260699999984354,605.5
3.270299999974668,604.75
3.2807500001508743,604.375
3.290400000056252,604.625
3.3001999999396503,604.75
3.3116500000469387,605.5
3.320850000018254,605.625
3.330250000115484,604.75
3.3388499999418855,8191.875
3.3403000000398606,603.875
3.3504000001121312,602.5
3.3603499999735504,602.375
3.3707500000018626,602.5
3.3807999999262393,602.5
3.39035000000149,602.5
3.400249999947846,601.875
3.4117000000551343,601.5
3.4215500000864267,600.625
3.431400000117719,600.75
3.4392000001389533,8191.875
3.440500000026077,601.125
3.450650000013411,601.875
3.4613000000827014,602.125
3.47054999996908,601.875
3.480849999934435,601.125
3.490449999924749,600.625
3.5002999999560416,600.625
3.5111000000033528,601.5
3.5209999999497086,601.875
3.5304000000469387,601.875
3.53885000012815,8191.875
3.540400000056252,601.125
3.5505000001285225,600.125
3.561299999943003,599.625
3.570700000040233,599.375
3.5808999999426305,599.875
3.5903000000398606,600.125
3.6002500001341105,600.375
3.611100000096485,600.125
3.620450000045821,599.375
3.6303000000771135,598.875
3.6388499999884516,8191.875
3.6403000000864267,598.875
3.650499999988824,599.375
3.6613000000361353,599.625
3.6705000000074506,599.625
3.68100000009872,598.875
3.6903500000480562,598.125
3.700249999994412,597.625
3.7117000001017004,597.625
3.7204500001389533,598.125
3.730299999937415,598.125
3.7388999999966472,8191.875
3.7402999999467283,597.875
3.750400000018999,596.75
3.760750000132248,596.125
3.770449999952689,595.375
3.781100000021979,595.375
3.7903500001411885,595.875
3.8002500000875443,596.125
3.811699999962002,596.375
3.8209500000812113,596.125
3.8303000000305474,595.625
3.8389000000897795,8191.875
3.8403000000398606,595.375
3.8504000001121312,595.625
3.8607499999925494,596.375
3.8704999999608845,596.625
3.8805500001180917,597.125
3.89035000000149,597.125
3.90030000009574,596.75
3.9117000000551343,596.625
3.920450000092387,597.125
3.930350000038743,597.625
3.938899999950081,8191.875
3.940300000132993,598.125
3.9505000000353903,598.375
3.9607500000856817,598.375
3.970699999947101,598.125
3.9805499999783933,597.875
3.9903500000946224,597.875
4.000299999956042,598.5
4.01175000006333,599.375
4.020400000037625,600.125
4.030350000131875,600.375
4.038900000043213,8191.875
4.0402999999932945,600.375
4.050400000065565,600.375
4.060749999945983,600.625
4.070700000040233,601.125
4.080550000071526,601.625
4.090349999954924,602.125
4.100300000049174,602.5
4.111199999926612,602.5
4.120450000045821,602.5
4.130349999992177,602.375
4.138900000136346,8191.875
4.14035000000149,602.375
4.150450000073761,602.375
4.1607500000391155,602.375
4.170700000133365,602.5
4.180700000142679,602.375
4.190350000048056,602.125
4.2003500000573695,601.875
4.211150000104681,602.375
4.220949999988079,602.875
4.230350000085309,603.0
4.238950000144541,8191.875
4.240350000094622,603.625
4.250449999934062,603.625
4.260800000047311,603.375
4.270800000056624,603.375
4.280599999940023,603.375
4.2903500001411885,603.875
4.300300000002608,604.375
4.311149999964982,604.625
4.320950000081211,604.625
4.330349999945611,604.125
4.3389000000897795,8191.875
4.340349999954924,603.375
4.350450000027195,602.875
4.360749999992549,603.0
4.370899999979883,603.375
4.380550000118092,603.625
4.390400000149384,603.375
4.40030000009574,603.0
4.4109499999322,602.875
4.421450000023469,603.0
4.430750000057742,603.625
4.43929999996908,8191.875
4.44054999994114,604.625
4.4507500000763685,605.5
4.460949999978766,605.625
4.470900000073016,605.125
4.480699999956414,604.75
4.490500000072643,604.75
4.500350000103936,605.5
4.511350000044331,605.625
4.52059999993071,606.125
4.530449999962002,605.5
4.538900000043213,8191.875
4.540449999971315,604.625
4.550599999958649,603.375
4.5614000000059605,603.0
4.5708000001031905,603.375
4.58074999996461,603.875
4.590400000102818,604.125
4.600300000049174,603.875
4.611199999926612,603.0
4.6204999999608845,602.5
4.630400000140071,602.5
4.638999999966472,8191.875
4.640400000149384,603.375
4.650499999988824,604.125
4.660850000102073,604.375
4.670399999944493,604.125
4.680600000079721,603.625
4.690450000111014,603.0
4.7003500000573695,603.375
4.711200000019744,603.875
4.720450000138953,604.375
4.7304000000003725,604.375
4.738950000144541,8191.875
4.740350000094622,603.875
4.750449999934062,602.5
4.760449999943376,602.125
4.770400000037625,602.125
4.780650000087917,602.5
4.790449999971315,602.875
4.800350000150502,603.375
4.811200000112876,603.0
4.820999999996275,602.5
4.830400000093505,602.125
4.839000000152737,8191.875
4.840349999954924,602.375
4.850450000027195,603.0
4.860850000055507,603.625
4.870400000130758,603.875
4.8807000000961125,603.625
4.890400000149384,603.0
4.900350000010803,602.875
4.911199999973178,602.5
4.920500000007451,603.0
4.930399999953806,603.375
4.938950000097975,8191.875
4.94039999996312,603.375
4.950549999950454,602.5
4.9605000000447035,602.125
4.970399999991059,601.875
4.980650000041351,601.875
4.990449999924749,602.125
5.000299999956042,602.875
5.01120000006631,603.0
5.020449999952689,602.875
5.030400000046939,602.5
5.039000000106171,8191.875
5.040400000056252,602.875
5.0505000001285225,603.0
5.060850000008941,603.625
5.070850000018254,604.125
5.080599999986589,604.375
5.090450000017881,604.125
5.100349999964237,603.875
5.111199999926612,603.625
5.120450000045821,603.625
5.130400000140071,603.625
5.138950000051409,8191.875
5.140400000149384,603.625
5.150499999988824,603.375
5.160450000083074,602.875
5.170450000092387,602.125
5.180750000057742,601.875
5.190450000111014,601.5
5.200399999972433,601.875
5.211200000019744,602.125
5.220600000116974,602.5
5.2304000000003725,602.5
5.238950000144541,8191.875
5.240400000009686,602.5
5.250500000081956,602.5
5.260849999962375,602.5
5.270400000037625,602.875
5.280650000087917,603.375
5.290400000056252,603.625
5.300350000150502,603.875
5.311200000112876,603.625
5.320999999996275,603.0
5.330400000093505,602.375
5.338950000004843,8191.875
5.340400000102818,602.375
5.350499999942258,602.125
5.360450000036508,602.375
5.370450000045821,602.125
5.380600000033155,601.625
5.3904500000644475,600.75
5.400350000010803,600.75
5.411250000121072,601.125
5.421650000149384,601.5
5.431499999947846,601.875
5.439350000116974,8191.875
5.440600000089034,602.375
5.450799999991432,602.375
5.461450000060722,602.125
5.47054999996908,602.125
5.480849999934435,602.375
5.490750000113621,602.875
5.500400000018999,603.375
5.5112499999813735,603.625
5.520999999949709,602.875
5.5305500000249594,602.125
5.538949999958277,8191.875
5.540500000119209,601.5
5.550650000106543,601.125
5.560850000008941,601.5
5.570899999933317,601.5
5.580850000027567,601.5
5.590450000017881,600.75
5.600400000112131,600.625
5.611250000074506,600.375
5.620600000023842,600.625
5.630450000055134,601.125
5.638999999966472,8191.875
5.640400000149384,601.875
5.650499999988824,602.375
5.661300000036135,602.125
5.670500000007451,601.625
5.680700000142679,601.125
5.69054999994114,601.5
5.700399999972433,601.875
5.711249999934807,602.375
5.72054999996908,602.875
5.7304500001482666,602.375
5.739000000059605,8191.875
5.740449999924749,601.625
5.7506999999750406,600.75
5.76050000009127,600.75
5.770449999952689,601.5
5.78070000000298,601.625
5.790449999971315,601.875
5.800400000065565,601.875
5.81125000002794,601.125
5.820550000062212,600.75
5.830450000008568,601.125
5.8390500000678,8191.875
5.840450000017881,601.875
5.850550000090152,602.5
5.860499999951571,603.0
5.870450000045821,602.5
5.8807000000961125,602.125
5.890499999979511,601.875
5.900399999925867,601.875
5.911300000036135,602.5
5.920649999985471,602.875
5.9304500001017,602.5
5.9390000000130385,8191.875
5.940450000111014,601.625
5.950650000013411,600.75
5.9605000000447035,600.375
5.970450000138953,600.375
5.980699999956414,600.75
5.990500000072643,601.125
6.000400000018999,601.5
6.0112499999813735,600.75
6.02059999993071,600.625
6.030500000109896,600.375
6.039000000106171,8191.875
6.040449999971315,600.625
6.050550000043586,601.625
6.060500000137836,602.125
6.070500000147149,602.375
6.080800000112504,602.125
6.090499999932945,601.625
6.100400000112131,601.5
6.111250000074506,601.625
6.1205500001087785,602.125
6.130450000055134,602.125
6.138999999966472,8191.875
6.1404500000644475,602.125
6.150550000136718,601.625
6.160499999998137,600.75
6.170600000070408,600.375
6.180949999950826,600.375
6.190500000026077,600.75
6.200399999972433,601.5
6.2113000000827014,601.875
6.220750000094995,601.875
6.23050000006333,601.5
6.239000000059605,8191.875
6.240449999924749,601.5
6.25054999999702,601.625
6.26050000009127,602.125
6.270550000015646,602.375
6.28070000000298,602.5
6.290500000119209,602.5
6.300400000065565,602.125
6.311299999943003,601.875
6.321050000144169,601.625
6.330500000156462,601.625
6.3390500000678,8191.875
6.340450000017881,601.5
6.350550000090152,601.5
6.360499999951571,601.125
6.3704999999608845,600.375
6.3807000000961125,599.875
6.390499999979511,599.875
6.400450000073761,600.375
6.411300000036135,600.625
6.421800000127405,601.125
6.431600000010803,601.5
6.439449999947101,8191.875
6.440700000151992,601.125
6.450850000139326,601.5
6.4609000000637025,601.5
6.4706500000320375,601.625
6.480849999934435,602.125
6.490650000050664,602.5
6.500449999934062,602.875
6.511300000129268,602.5
6.520650000078604,602.125
6.530599999940023,601.5
6.539000000106171,8191.875
6.540550000034273,601.5
6.550700000021607,601.5
6.560900000156835,601.5
6.570950000081211,601.5
6.5808999999426305,600.625
6.590550000080839,600.125
6.600450000027195,599.875
6.611250000074506,599.875
6.620600000023842,600.375
6.630499999970198,600.75
6.639050000114366,8191.875
6.640499999979511,601.625
6.6506000000517815,601.625
6.660550000146031,601.5
6.670550000155345,601.125
6.680799999972805,601.5
6.69054999994114,601.875
6.700450000120327,602.375
6.7113000000827014,602.875
6.720600000116974,602.375
6.730549999978393,601.625
6.739199999952689,8191.875
6.740500000072643,600.625
6.750600000144914,600.625
6.760550000006333,600.75
6.770500000100583,601.125
6.780750000150874,601.125
6.790550000034273,600.75
6.8004499999806285,600.375
6.811299999943003,599.875
6.82065000012517,600.125
6.830500000156462,600.625
6.839099999982864,8191.875
6.840499999932945,601.5
6.850600000005215,601.625
6.860550000099465,601.5
6.8705500001087785,600.75
6.880750000011176,600.375
6.890550000127405,600.75
6.900499999988824,601.5
6.911300000036135,602.125
6.920700000133365,602.375
6.930500000016764,601.625
6.939049999928102,8191.875
6.940500000026077,600.625
6.950650000013411,600.125
6.960600000107661,599.875
6.97054999996908,600.375
6.980750000104308,600.625
6.9905499999877065,601.125
7.000500000081956,600.75
7.011350000044331,600.375
7.020650000078604,600.125
7.0305500000249594,600.125
7.039050000021234,8191.875
7.040500000119209,600.75
7.050700000021607,601.5
7.060550000052899,601.625
7.070550000062212,601.5
7.08074999996461,600.75
7.090550000080839,600.625
7.100450000027195,600.625
7.111350000137463,601.5
7.120600000023842,601.625
7.130550000118092,601.625
7.13910000002943,8191.875
7.140499999979511,601.125
7.1506000000517815,600.375
7.160600000061095,599.875
7.170600000070408,599.625
7.180900000035763,600.125
7.19054999994114,600.625
7.20050000003539,600.75
7.211349999997765,600.625
7.220699999947101,600.125
7.230549999978393,599.875
7.239100000122562,8191.875
7.2405499999877065,600.125
7.250600000144914,600.75
7.260600000154227,601.5
7.27059999993071,601.875
7.280750000150874,601.625
7.29065000009723,601.5
7.3005000001285225,601.125
7.311350000090897,601.125
7.3211499999742955,601.5
7.330550000071526,601.625
7.339099999982864,8191.875
7.340550000080839,601.5
7.350600000005215,601.5
7.360550000099465,600.625
7.3705500001087785,600.125
7.380799999926239,599.875
7.390550000127405,600.375
7.400499999988824,600.75
7.411400000099093,601.5
7.421850000042468,601.5
7.431700000073761,600.75
7.439500000094995,8191.875
7.440750000067055,600.75
7.450949999969453,600.625
7.46100000012666,600.75
7.470699999947101,601.5
7.480849999934435,601.625
7.490699999965727,601.875
7.50054999999702,601.5
7.511350000044331,601.125
7.520699999993667,600.625
7.53070000000298,600.625
7.539150000084192,8191.875
7.54065000009723,600.375
7.55074999993667,600.375
7.5609999999869615,600.375
7.571050000144169,599.875
7.5808999999426305,599.375
7.590599999995902,599.375
7.600499999942258,599.625
7.611400000052527,600.125
7.620649999938905,600.375
7.630550000118092,600.625
7.639149999944493,8191.875
7.640550000127405,600.375
7.650649999966845,600.375
7.660649999976158,599.875
7.670649999985471,600.375
7.680799999972805,600.75
7.690600000089034,601.5
7.700549999950454,601.625
7.711400000145659,601.625
7.720699999947101,601.125
7.730600000126287,600.375
7.739150000037625,8191.875
7.740600000135601,600.125
7.7506999999750406,600.375
7.76065000006929,600.625
7.77059999993071,601.125
7.781149999937043,600.625
7.79065000009723,600.125
7.8005000001285225,599.875
7.8114000000059605,599.875
7.820700000040233,600.375
7.830550000071526,601.125
7.839150000130758,8191.875
7.840599999995902,601.875
7.850700000068173,601.875
7.860649999929592,601.5
7.870600000023842,600.75
7.880799999926239,600.75
7.890600000042468,601.5
7.900499999988824,601.875
7.911450000014156,602.375
7.920750000048429,601.875
7.930600000079721,601.125
7.939149999991059,8191.875
7.940600000089034,600.375
7.950699999928474,600.125
7.960650000022724,600.375
7.970600000116974,600.625
7.9808000000193715,600.75
7.990650000050664,600.625
8.00054999999702,600.125
8.011399999959394,599.625
8.020699999993667,599.875
8.030599999940023,600.625
8.039150000084192,8191.875
8.040550000034273,601.5
8.05074999993667,602.125
8.060650000115857,601.875
8.07065000012517,601.5
8.080800000112504,600.75
8.090599999995902,601.125
8.100550000090152,601.625
8.11144999996759,602.375
8.1207000000868,602.375
8.130600000033155,601.625
8.139149999944493,8191.875
8.140600000042468,600.375
8.150649999966845,599.625
8.160649999976158,599.375
8.170649999985471,599.875
8.180949999950826,600.125
8.190650000004098,600.625
8.200549999950454,600.375
8.211450000060722,599.625
8.22124999994412,599.375
8.230600000126287,599.625
8.239150000037625,8191.875
8.2406000001356,600.625
8.25069999997504,601.5
8.260699999984354,601.625
8.270650000078604,601.625
8.280849999981001,601.5
8.29065000009723,601.125
8.300550000043586,601.5
8.311450000153854,601.875
8.321250000037253,602.125
8.330599999986589,602.375
8.339200000045821,8191.875
8.340599999995902,601.625
8.351049999939278,600.75
8.360649999929592,600.375
8.370600000023842,600.125
8.380850000074133,600.375
8.390649999957532,600.75
8.401049999985844,601.125
8.41149999992922,601.125
8.421899999957532,600.75
8.431749999988824,600.75
8.439599999925122,8191.875
8.440799999982119,601.125
8.450850000139326,601.625
8.461050000041723,602.125
8.470750000094995,602.5
8.480949999997392,602.5
8.490950000006706,602.375
8.500600000144914,602.125
8.511450000107288,601.875
8.520800000056624,601.875
8.530750000150874,602.125
8.539150000084192,8191.875
8.540700000012293,601.875
8.551450000144541,601.625
8.561100000049919,600.75
8.571100000059232,600.375
8.581000000005588,599.875
8.591049999929965,600.125
8.600600000005215,600.625
8.61144999996759,600.75
8.620750000001863,601.125
8.630649999948218,601.125
8.639200000092387,8191.875
8.640649999957532,600.75
8.650900000007823,600.75
8.660700000124052,601.125
8.670700000133365,601.625
8.680900000035763,601.875
8.690850000130013,602.375
8.700650000013411,602.125
8.711450000060722,601.625
8.720750000094995,601.125
8.73065000004135,600.625
8.739199999952689,8191.875
8.740650000050664,600.625
8.750900000100955,600.625
8.760699999984354,600.75
8.770650000078604,600.375
8.780900000128895,599.875
8.79080000007525,599.875
8.80059999995865,599.875
8.811450000153854,600.375
8.82080000010319,600.625
8.830650000134483,600.75
8.839249999960884,8191.875
8.840650000143796,600.75
8.850850000046194,600.625
8.86074999999255,600.125
8.870649999938905,600.375
8.880850000074133,600.625
8.890799999935552,601.125
8.900600000051782,601.625
8.91149999992922,601.625
8.920799999963492,600.75
8.930649999994785,600.125
8.939200000138953,8191.875
8.940650000004098,599.625
8.95090000005439,599.875
8.960750000085682,600.375
8.9706999999471,600.625
8.980900000082329,600.375
8.990699999965727,599.875
9.000600000144914,599.625
9.011500000022352,599.625
9.020750000141561,600.125
9.030650000087917,600.75
9.039199999999255,8191.875
9.04065000009723,601.5
9.050900000147521,601.5
9.060749999945983,600.625
9.070700000040233,600.375
9.08089999994263,600.125
9.09070000005886,600.75
9.10065000015311,601.5
9.111500000115484,602.125
9.120750000001863,601.625
9.130700000096112,600.75
9.13925000000745,8191.875
9.140649999957532,599.875
9.150900000007823,599.375
9.160700000124052,599.625
9.170700000133365,600.125
9.181050000013784,600.375
9.190750000067055,600.625
9.200650000013411,600.125
9.211499999975786,599.625
9.220849999925122,599.375
9.23065000004135,600.125
9.239250000100583,8191.875
9.240699999965727,600.625
9.251450000097975,601.5
9.260750000132248,601.125
9.270699999993667,600.625
9.280900000128895,600.375
9.290849999990314,600.625
9.300650000106543,601.125
9.311500000068918,601.875
9.32135000010021,602.125
9.330650000134483,601.625
9.339249999960884,8191.875
9.34070000005886,600.625
9.350899999961257,600.125
9.36074999999255,599.875
9.3707000000868,600.375
9.38095000013709,600.625
9.39089999999851,601.125
9.400900000007823,601.125
9.41149999992922,600.375
9.422000000020489,599.875
9.431850000051782,599.875
9.439650000073016,8191.875
9.440900000045076,600.625
9.45090000005439,601.125
9.46115000010468,601.5
9.470849999925122,601.5
9.48105000006035,600.75
9.491050000069663,600.625
9.50069999997504,600.375
9.511500000022352,600.75
9.520849999971688,601.125
9.530849999981001,601.125
9.539199999999255,8191.875
9.540849999990314,600.625
9.55129999993369,599.875
9.561149999964982,599.375
9.571650000056252,599.0
9.581000000005588,599.375
9.591049999929965,599.875
9.60065000015311,600.375
9.611500000115484,600.625
9.620800000149757,600.375
9.630700000096112,600.125
9.63925000000745,8191.875
9.640700000105426,600.125
9.65085000009276,600.625
9.660799999954179,600.75
9.670799999963492,601.5
9.68100000009872,601.5
9.691150000086054,601.125
9.700699999928474,600.75
9.71155000012368,600.625
9.720800000010058,600.375
9.730699999956414,600.625
9.739250000100583,8191.875
9.740750000113621,600.375
9.750849999953061,600.375
9.760750000132248,600.125
9.770699999993667,599.625
9.780950000043958,599.375
9.79120000009425,599.625
9.800700000021607,600.125
9.811549999983981,600.375
9.82135000010021,600.75
9.83074999996461,600.75
9.839249999960884,8191.875
9.840749999973923,600.625
9.850850000046194,600.625
9.860800000140443,600.625
9.870750000001863,601.125
9.88095000013709,601.5
9.891250000102445,601.875
9.900700000114739,601.875
9.911550000077114,601.5
9.920850000111386,600.625
9.930750000057742,600.125
9.93929999996908,8191.875
9.940750000067055,600.125
9.950850000139326,600.375
9.960800000000745,600.625
9.970750000094995,600.375
9.980949999997392,599.625
9.991350000025705,599.375
10.00069999997504,599.0
10.011549999937415,599.625
10.020800000056624,600.125
10.030750000150874,600.625
10.039300000062212,8191.875
10.040749999927357,600.75
10.050849999999627,600.625
10.060800000093877,600.125
10.07080000010319,599.875
10.080950000090525,600.375
10.09085000003688,601.125
10.100700000068173,601.625
10.11159999994561,601.875
10.12085000006482,601.125
10.130750000011176,600.375
10.139300000155345,8191.875
10.140700000105426,599.625
10.15085000009276,599.875
10.160850000102073,600.125
10.170799999963492,600.625
10.181099999928847,600.375
10.191300000064075,600.125
10.200699999928474,599.625
10.21155000012368,599.625
10.221400000154972,600.125
10.230750000104308,600.625
